source_id,ra,dec,parallax,phot_g_mean_mag,bp_rp,phot_bp_mean_mag,phot_rp_mean_mag,abs_mag_g
6575476359015209344,321.85853894118986,-46.63634041735989,10.007813657108724,12.299183,1.5548105,13.029172,11.474361,7.300878943396599
4050041769604809600,272.56911304312723,-30.150419390891727,10.00781707761525,19.247347,1.6595936,19.482016,17.822422,14.249043671776173
6607750800566190720,340.9040730871762,-29.690732892161346,10.007817784739128,9.475771,0.74250126,9.761907,9.019405,4.477467897471854
4040426544630808704,268.7360334954172,-35.885787236225006,10.007821425970112,19.88208,0.98667336,19.720976,18.734303,14.883777815344933
3956630388264212992,194.4157341550932,23.208696328247303,10.007824456268086,19.156609,0.8131962,19.511389,18.698193,14.158306976269383
4173220198833918080,273.9028362794301,-5.566574809780358,10.007838227468138,20.508646,2.3541393,20.908447,18.554308,15.510347394117014
5602432860790372224,117.55578468602329,-25.224667182052265,10.007838448117809,20.974768,0.71858215,20.06443,19.345848,15.976469115576938
436849649188750208,41.97792308983263,45.07389097052643,10.00784297130031,16.3778,2.9163637,18.04671,15.130345,11.379502399860478
3206749031328566656,79.91406207377264,-8.466864063544254,10.007848508666841,19.091276,3.8055305,21.419415,17.613884,14.092979782371962
5847809187115159680,212.79448496682818,-67.43437043028425,10.007863815272897,20.090984,1.2037067,20.684498,19.480791,15.092691279209244
4407257016933814912,245.09348267814605,-0.5014305567544237,10.007865561822378,20.77039,1.5150604,20.770933,19.255873,15.77209687057195
5799411983799602304,228.8772683474011,-68.78260224824726,10.007866187066938,20.879005,2.3318977,21.83921,19.507313,15.880712881479509
4058318038261105408,263.25836923982257,-31.05344719906409,10.007868342197684,19.938015,3.1969414,21.240423,18.043482,14.939722901094274
2993132884331173120,93.20390362348385,-14.89652539714162,10.007869730936804,13.316373,1.8806944,14.245056,12.364362,8.318081089686096
3700695902732387072,187.04330142660814,2.536907344211972,10.007872051825286,10.050759,0.8940048,10.41248,9.518476,5.052468037356064
5944881147429290752,268.2380146799879,-53.116169630660124,10.007873188399053,16.01072,2.3792362,17.09942,14.720184,11.012428267791458
5980255498826609536,259.2489362654763,-32.26343200113434,10.007874990523854,20.426662,2.240427,21.146305,18.905878,15.428371804561948
4068888944942029440,267.2182350084952,-22.89446825338685,10.007877731821202,19.841425,2.500679,20.683628,18.18295,14.843134896306863
5853303412372521472,216.00848011697272,-63.66505632174385,10.007880377282044,20.652708,2.1560688,20.774157,18.618088,15.65441858188139
514184864690512384,38.21692596586844,63.14386587956147,10.007903998996376,17.870262,1.5210114,18.529398,17.008387,12.871977799633694
4110027241269781632,261.2111245857673,-25.607287736427764,10.00791150597024,20.225834,2.157755,21.324055,19.1663,15.22755117529049
6374845787939712000,314.9867074103287,-72.31235232130679,10.007932059446171,20.18448,1.2916374,20.805601,19.513964,15.186202409180275
4071179747377419520,270.2740861190915,-19.96757433155658,10.007933912644996,8.149627,0.77521276,8.451483,7.67627,3.1513488760366037
5914750822288422016,253.2905802907409,-60.076931109950095,10.007938293425841,20.934826,1.7172184,21.13074,19.41352,15.936548991900974
2635720588018779136,347.08512610344843,-3.8266103474646678,10.007940524421599,15.398397,2.542348,16.788181,14.245833,10.400121024433137
4144397291795957248,271.0956645245952,-16.17569518726159,10.007942508233915,19.338593,2.4635124,20.172327,17.708815,14.340316538488839
1196432963588056320,238.0346375504878,16.667947790412985,10.007947545006962,14.530485,2.405898,15.816634,13.410736,9.532210255243303
2646969313525496704,355.89971911117317,3.25864034163814,10.007954124866346,14.512963,2.2468681,15.647131,13.400263,9.514689824691171
2212318417017015296,348.18279733607795,67.42961867333966,10.007954218170463,15.437037,2.5684052,16.837751,14.269346,10.438764017909431
5641006374378247552,132.85565992251858,-31.278491260998372,10.00795433130079,14.298772,2.1432924,15.400633,13.25734,9.300498432714633
4229972006883447040,307.94818938590475,0.661385749077923,10.007968373919333,15.359734,2.5416536,16.749577,14.207923,10.361463202932406
6029154148215931136,257.06160736324557,-29.105717294941023,10.007969211110588,19.842375,1.5313663,20.241543,18.710176,14.844104604674198
5861706361344798720,194.88391035414801,-64.46708075962759,10.007972072145268,16.313227,3.0238276,18.043243,15.019416,11.314957123638552
5256034127627266944,148.8089934641295,-61.85215894366403,10.00798331880412,20.665064,1.4912834,20.912968,19.421684,15.66679672207587
4059469192599299328,261.9413482412736,-29.51856622714432,10.007990487558235,19.0335,2.291069,19.708277,17.417208,14.035235090863232
2970228274714054784,84.05916438835503,-18.59304760726597,10.008014896475752,14.631226,2.461915,15.959333,13.497418,9.632965301504807
4061828744546454272,265.1954725175648,-26.39170011514491,10.008016152111727,20.820486,3.1900864,22.05346,18.863373,15.822226056732406
2220988581595804544,324.8719457958546,65.99191135396718,10.008038461835019,16.392881,3.033576,18.159681,15.126105,11.39462622204859
1823769321533086976,299.67220187239974,20.723357098043817,10.00803867707416,19.95203,1.4846973,19.977945,18.493248,14.953775057201785
6702243212113059840,274.72626937344734,-51.354289408305405,10.00804159893263,20.79771,0.9491348,21.132317,20.183182,15.799455927981981
5853619212784127872,213.10021762193284,-63.963405234969045,10.008051960157413,20.37798,2.3358173,21.114172,18.778355,15.379727035947639
3382534999007049600,98.20324281002391,23.361149604267084,10.008060898462736,20.563475,1.9794083,21.489107,19.509699,15.565224351900454
6151639743476543616,184.9792225196539,-37.69698678363089,10.008065996916,15.043378,2.6749754,16.52981,13.854835,10.045128679253889
5956754571639148672,269.7991552221476,-42.00606442921804,10.008066551089339,19.257072,1.4489231,19.276976,17.828053,14.258823371942842
2252497251952114944,287.82493058862383,63.20985831551577,10.008069793720288,7.817048,0.5911684,8.032923,7.4417543,2.818799699588034
670842594210150016,120.04705090670612,20.85385564302195,10.008077638791349,16.277525,3.0550966,17.84255,14.787454,11.279278277054468
4508833788057946880,280.53385949090085,14.219515030864542,10.00807895913604,20.405262,1.4224567,20.80183,19.379374,15.407015608820336
5447640865032811392,157.7179635488991,-33.27118698323001,10.008084138872185,14.942632,2.5421066,16.32804,13.785933,9.944386460765877
503595021518403072,74.62575943978385,75.03155879513163,10.008091444354726,10.91334,1.1421957,11.407527,10.265331,5.915095939220854
1396411073293264640,235.8814021214754,43.000193430054125,10.008095690298425,13.248396,1.7411633,14.089563,12.3484,8.250153165401834
5843213950070084736,187.15443213358876,-71.15069208747241,10.008104583499708,20.6322,1.6547241,20.743488,19.088764,15.63395941626204
4368929042318122112,264.4340735605944,-3.247766559325388,10.00811451141993,19.475552,1.2476921,19.323046,18.075354,14.47731293447141
6043287850426194048,241.76845444652068,-26.98720422854606,10.008116892557949,18.94537,2.2053432,19.918148,17.712805,13.947131566344048
1847617827486809216,319.4616256317933,26.35793823962886,10.008118014243772,13.075882,1.850728,13.985295,12.134567,8.0776440472663
5971388109341140224,254.15661131716695,-37.389596480466274,10.008119401105315,19.915445,1.9490337,20.432402,18.483368,14.917207717926136
6895558792454936704,317.7428747039529,-9.933078504071874,10.008124923108973,19.894646,3.1056156,21.46061,18.354994,14.896409279200046
3805643596112235264,159.92889235411582,-1.645842955714401,10.008130828896451,17.911573,3.2546349,19.789772,16.535137,12.91333827970022
4110094728121427456,261.43131377153895,-24.78448366584689,10.0081396160891,20.459417,1.416687,20.76461,19.347923,15.461184119369296
3870297628604881024,160.45158485959638,9.970733838414226,10.008139728054854,17.37121,3.1345692,19.215776,16.081207,12.372976898789531
1904226321083119488,338.8004489729563,35.71444076338077,10.008140524399982,18.927773,3.6146183,21.112171,17.497553,13.929539495279084
5961963267502277504,262.62213504256204,-38.862741784856354,10.008167475784239,20.42531,1.3333626,20.35388,19.020517,15.427082955844682
4103683750619306112,279.3851750343376,-14.405502310297816,10.00817798880471,19.602077,1.7737045,20.23125,18.457546,14.603852586097027
892909033527179776,110.75004975335878,31.763492463284962,10.00817858815906,14.6329,2.1171236,15.717178,13.600055,9.634675470045067
3978450888007439360,171.30098369897283,20.03571479163286,10.00818346693625,14.233997,2.399355,15.511682,13.112327,9.235773635525668
4657306409426656128,88.90117203213728,-70.5160976883582,10.008184814106023,20.171698,1.047966,20.379845,19.331879,15.173474199427094
4512880197055806208,287.6428304235467,16.098030465822987,10.008186767352552,20.77828,1.9311409,21.51981,19.588669,15.78005726482384
359633661990848640,29.720606069091215,52.05140797921361,10.008202921027534,15.373853,2.8852053,17.023314,14.138108,10.375633241296274
4092415263931502464,279.6645642510761,-19.460863287593227,10.008205914133569,14.939512,2.6560478,16.359453,13.703405,9.94129341371844
6880115777985661440,304.21787372567366,-12.317585310848509,10.008206458357689,20.527996,2.46797,21.301296,18.833326,15.529777342223113
6743538734252750208,287.8645831803097,-34.77330637770556,10.008209966613274,20.16525,0.6670418,19.937986,19.270945,15.167032818372158
37991601370442752,56.948753225809476,13.630042506479553,10.008212662772138,13.415518,2.0269775,14.437757,12.410779,8.417300432163863
4050817135705674112,272.08693089531204,-28.450717139538312,10.008229430956945,19.288176,1.5811977,19.54418,17.962982,14.289961846216876
5311764661205309312,138.21319806841728,-52.754744216277274,10.00823311364574,20.415222,1.4070969,20.279911,18.872814,15.417009230327892
4042406558869975552,270.02552539355275,-34.033286532164176,10.00823994107651,19.809593,1.6106205,20.358402,18.747782,14.811381744380384
3839591709109800448,144.10196456093195,-0.8577386712285332,10.008244508521374,14.005272,2.5650043,15.387985,12.822981,9.007061446309137
3228508018547535232,74.3921958923465,0.9937771966122245,10.008244930351957,17.516056,3.1021767,19.336573,16.234396,12.517845687002946
4202528020565931264,285.5108479046429,-10.102723426087971,10.008248786412738,16.7977,2.952097,18.472519,15.520422,11.79949134481293
6221311118109096704,217.44329546775768,-29.042875755744628,10.00825436434122,12.621518,2.0559998,13.660266,11.604266,7.62330980815887
4119090313767961728,267.1113395343684,-19.794361467348995,10.00825794173325,20.701063,1.0236816,21.313435,20.289753,15.702855605395982
4062994673542696320,272.65975065990483,-27.42028587614282,10.00827318144462,18.541758,1.4243832,18.38741,16.963026,13.543553339414462
4040983790861439616,265.45435565766235,-36.036376940287006,10.00827422811159,19.669378,2.9908142,20.85672,17.865906,14.6711742635289
5992923659469452160,245.71643498582225,-42.06006084722112,10.008280466564171,20.135263,2.0258713,19.991047,17.965176,15.137060779424809
2004913587306479232,336.7541518691322,54.48238340179803,10.008294153161632,20.131992,1.6238556,20.22662,18.602764,15.133792646065459
4673201911591749376,59.11754751611214,-63.8500756889506,10.008294800386544,16.175383,2.7174654,17.696856,14.97939,11.177183060539937
59413592571817088,48.2255052415092,19.128232801637076,10.008296843608276,11.183628,1.1196604,11.662879,10.543219,6.185428971991783
4161387357771467520,264.52014591214277,-13.754735940737168,10.008297631766379,19.095718,1.5984516,19.45205,17.853598,14.097519444509926
6507194659705690752,341.0067258061534,-53.59972540801244,10.008300604178636,14.549489,2.444911,15.861659,13.416748,9.55129072693803
3031283704430690176,108.80722191008131,-15.796431555678474,10.008301710035575,19.807926,1.9963322,20.435192,18.43886,14.809728123549885
849118131091692416,161.6390576624081,52.78223504150212,10.008303058465643,18.285637,3.5112267,20.4181,16.906874,13.28743913999181
5931299949763818240,245.0839427863035,-56.57286162837278,10.008304053302096,20.52483,1.5599289,20.674963,19.115034,15.526632318485055
3119538101180296192,100.06228251372102,0.014087407319462838,10.00830492084354,20.054499,0.8516636,20.354267,19.502604,15.056301314696372
2021387604407525760,293.3010105949421,24.87077629942591,10.00830869228166,20.822254,2.0693684,21.580507,19.511139,15.824057641396877
6027301264932742912,250.69262736490785,-32.90519306776687,10.0083112621937,20.132473,1.520586,20.554514,19.033928,15.134277010017989
4036784790232012032,268.8545228607774,-38.33216627460268,10.008312708700513,20.024082,1.4910831,20.132296,18.641212,15.025886515756618
4601674522677968896,263.18998240447667,32.51835460287337,10.008320872651483,10.202248,1.0813208,10.661028,9.579707,5.204053722853903
1558273615992600192,205.48548953586658,48.666561046196215,10.008323878439816,17.197433,3.167613,19.065002,15.897389,12.19924022706058
1724691401005031040,241.26304654355874,85.6659933171635,10.008329804890565,16.500563,2.5590944,17.888788,15.329694,11.5023707090693
5928667203530822144,248.9001472171891,-55.65370342091187,10.008350283428271,20.168026,1.6272316,20.527584,18.900352,15.169838454833958
1315804020436281856,244.46061396762772,27.276411622003295,10.008359472002414,17.153112,3.0686007,18.94435,15.875749,12.154926889481885
6033502506194957184,253.68613125120783,-27.212645119718783,10.008360010349652,20.24671,1.2460861,20.238586,18.9925,15.248524418394233
1125476908400341632,134.81627280149036,76.72351734424106,10.008365129842767,13.671889,2.1382923,14.769063,12.630771,8.67370501065551
5943857815670186368,247.746793460897,-44.996034406870635,10.0083674841046,20.558088,2.2230816,20.865738,18.642656,15.559904518947183
5958738709149900032,262.34348576004066,-42.715891644496146,10.008376523961573,19.783035,1.7853279,20.257477,18.472149,14.784853455993158
207921016069556096,83.80636789468882,45.06676271837051,10.00837782482438,18.303072,0.24956322,18.418543,18.16898,13.304890435623184
4119941541894344192,266.4332249989387,-19.10361795739292,10.008383550260513,20.250414,2.0881119,20.742167,18.654055,15.252233596790088
5863915864252587136,204.07674280529477,-65.06500555199607,10.008388225294674,20.182295,1.6984978,20.339216,18.640718,15.184115562037995
2886408792477320320,93.25643931331186,-34.577066101988414,10.008392394986723,8.050528,1.0432086,8.488089,7.44488,3.0523491937668474
5853359453134967680,215.92002645152627,-63.339351686811284,10.008395077842474,20.699913,2.4254494,21.612206,19.186756,15.701735228123493
5853770219473223936,212.79893590992998,-63.662771536316555,10.008399931172615,17.42354,3.2488022,19.364748,16.115946,12.425363371580584
4063950870788618752,270.0764092581042,-26.911488162353468,10.008402421792342,19.838413,2.8043423,20.724592,17.92025,14.84023703512675
4288970044190262912,290.49421318576975,2.858750440010441,10.008402825056532,19.0885,1.4931297,19.522488,18.029358,14.090322953309414
1114305522368720512,95.41811202331473,73.99944516170181,10.008407109187628,18.02054,3.6698608,20.322914,16.653053,13.022365051028306
2438448097253180928,350.9744173350157,-8.509605087054874,10.00841646161507,19.5852,0.93032074,20.068157,19.137836,14.58702619882759
4591413914528701568,272.97007247242806,32.61341792841967,10.008423422280341,16.988575,3.0102854,18.744415,15.73413,11.990403334655607
4659930359605646592,85.13738487221609,-66.17304928262784,10.008429784281718,14.443216,2.3549137,15.690626,13.335712,9.445046057146591
461868349082360704,50.53380801298154,59.10896599817773,10.008429920773741,18.565231,3.7308044,20.88292,17.152115,13.56706108615014
1993297242652897920,355.00696860908204,53.377003705487354,10.008440471711074,18.846651,3.51754,20.961384,17.443844,13.848483129354427
5125866034087139840,41.74572375267476,-21.93507441113491,10.008441472602126,18.769978,0.585413,18.955723,18.37031,13.771809838821426
4286773292980610688,280.28870978119244,7.814177841815785,10.008444349980108,20.5991,1.1867085,21.081465,19.894756,15.600933006443997
5351266162601309824,161.38104912770333,-57.25403667043026,10.00844495251115,18.295612,3.3904114,20.315214,16.924803,13.297445359461594
1813788676496923392,313.2078100028028,20.33644864683603,10.008463583709618,15.938478,2.9105778,17.604992,14.694414,10.940315536401027
4533541875923750784,285.4359998680173,24.00813777289273,10.008468615145292,20.855602,2.4448395,21.778883,19.334044,15.857440422594873
73357014919145856,32.93050695785037,11.905274429813126,10.008469213922057,15.785953,2.6995296,17.288864,14.5893345,10.787790856157477
6169468565039331712,202.27618635756454,-31.884649785168286,10.008471733493238,15.216694,2.7214947,16.64728,13.925785,10.218532712931994
4503622618376295168,281.0347139585182,9.91386395564538,10.008472621201662,20.345327,1.4431744,20.798248,19.355074,15.347166404677761
1612973219962311552,227.34333756708855,57.111709120303416,10.00847579512933,7.3126554,0.7224541,7.586646,6.864192,2.31449516489808
4089594780396012928,275.4800180631389,-23.40188512172746,10.008477965688261,19.744669,1.9737148,20.71283,18.739115,14.746509147487474
4124408720173212800,263.14131090407665,-16.828729061848353,10.008479028664656,20.434422,1.5980968,19.991055,18.392958,15.43626195684968
1829163555606913536,305.19172477709435,21.925260835330562,10.008483529180754,17.634151,1.3087673,17.744312,16.435545,12.635992852729776
4068536036087828480,266.65680108844094,-23.814618261275545,10.00848493093734,20.001907,2.3328438,20.677074,18.34423,15.0037490467519
4077853439351015680,277.646858383628,-23.039046582694763,10.008487644568993,19.491089,1.5052395,19.245256,17.740017,14.492931154064577
5540216441264246784,125.58763992819183,-38.668006339495605,10.00848968624408,20.34372,2.997923,21.886547,18.888624,15.345562212267042
6034008801240361984,251.070335588267,-27.462806620134366,10.008489960927754,13.385118,2.128625,13.983442,11.854817,8.386960320264128
5979816003399192448,258.0114162322667,-33.121368915047825,10.008497426590987,19.814985,1.9687843,20.221582,18.252798,14.816829684482316
4118957616443167104,266.5948405404294,-20.31589982016543,10.008503016431971,20.6769,1.4072113,20.944252,19.53704,15.678746485648873
4092591843000298624,279.70743134265854,-18.767928770668647,10.00850859633062,19.724812,1.6911793,20.565317,18.874138,14.726658386586347
4111529384533999104,260.69202757241527,-23.606280077054237,10.008532874145615,20.398901,1.7427139,21.18084,19.438126,15.400753085721398
328496832720761472,36.05830922534529,36.833342038889974,10.008536711199369,16.536674,2.7107801,17.399014,14.688233,11.538527432010461
4041537738568057216,267.26614029452924,-34.593598450802766,10.00854165048735,19.393969,1.604578,19.30149,17.696913,14.39582258628973
3448653958945992320,82.7571934261965,31.707281450990287,10.008556444982624,15.438085,2.514556,16.803064,14.288508,10.43994181633209
4107017332407617536,280.7673876541144,-11.05651313717461,10.008566395619955,19.361614,1.8783283,19.911612,18.033283,14.363473600176167
5335004901079369216,176.79507506988472,-60.90757604342741,10.008566874980277,20.968052,2.591814,21.815483,19.22367,15.969911387284311
2863885056262025728,6.135718769097603,33.737965015989914,10.008572977717831,15.698416,2.6259594,17.149282,14.523323,10.70027655716742
2312441801263482112,356.2996648962153,-33.943235816611725,10.008573249951082,17.249962,3.6381083,19.50534,15.867232,12.251822713033242
2918943685143630464,103.23753830144678,-27.91751690052108,10.00857462691796,13.1651125,1.8138666,14.0442505,12.230384,8.166973654176676
2771484435526747520,357.10567075742415,15.071736121170442,10.008581381494931,8.626397,0.5819645,8.838882,8.256918,3.62825975710851
45163165961737984,61.81489210428269,15.438387770843107,10.008585245014153,17.312506,3.1087894,19.141521,16.032732,12.31436918451393
5613283597439027072,112.59844045870732,-26.41086597601341,10.008587939085658,18.159536,3.0377846,19.725388,16.687603,13.16140040867067
5932807826889707648,241.43056107371942,-54.050704131701444,10.008590612413252,20.782473,2.2728958,21.224812,18.951916,15.784337237457493
5882934838439791104,231.37905147934936,-58.037885334423976,10.00859166562809,16.638062,2.965088,18.118954,15.153866,11.639926378927743
2388787280195782016,355.4724236731612,-20.73618725822072,10.008592324993808,16.871965,2.9595804,18.589304,15.629724,11.87383040687197
4093336968307502592,278.1601054858346,-18.558900784227813,10.008594191109148,19.171583,1.9554482,20.023455,18.068007,14.173448579079835
5865055954778631296,202.96718811524755,-63.26157461953152,10.008596166909667,20.92432,2.3894405,21.683817,19.294376,15.9261860530391
6408809019223314176,331.26988223920495,-61.98871402147109,10.008599462502062,16.267988,2.836317,17.871502,15.035185,11.26985475206193
1837974595116525440,314.76884988285076,21.351102335963144,10.008603426690946,19.906937,1.4849644,20.226606,18.741642,14.90880405268658
4149233012634970624,265.1986244688037,-14.84086167001304,10.008608801687673,20.281609,1.5719433,20.833017,19.261074,15.283477154883833
4516073041345464704,287.8028881628669,18.7336544548491,10.008615250844956,19.793571,1.9812908,20.13427,18.152979,14.795441444720538
1415486839825614464,258.0476871492918,51.202511701624466,10.008615407106113,19.95462,2.8027515,21.2574,18.454649,14.956490367783164
3865750770066866048,161.70306164094416,8.055359127799989,10.008617747314075,21.016962,1.5684147,20.739346,19.17093,16.018832565578855
1472481502519806848,204.45381756229452,37.20607624809139,10.008623458002956,19.644152,1.0441208,20.131828,19.087708,14.64602344080157
1691076027713372032,182.07825601445631,74.88472768304833,10.008624924700928,16.206045,2.7389126,17.744238,15.005325,11.20791722215132
1822630983391324416,301.4458561944611,19.395325492841692,10.008625500014562,20.331783,1.700222,20.517124,18.816902,15.333655490892326
1805131602979083136,304.39478454945987,14.351875090994564,10.008626073413208,16.61117,3.046215,18.388275,15.34206,11.613042135682694
2914298214154417920,87.84580758765152,-25.28230632826386,10.008631535305389,14.919809,2.616394,16.36273,13.746336,9.921682847062174
4061785485667704192,263.93143546978587,-26.47312612794377,10.008635720042598,20.392637,3.8627396,22.156631,18.293892,15.394511666359403
4556265998125315584,265.14879006608373,21.907939113329917,10.00864265774032,16.739296,3.0969286,18.55411,15.457181,11.741171878225988
6313598974478847872,225.18582009502876,-11.188164892511194,10.008645224296533,15.500407,2.6253242,16.949833,14.324509,10.502283694525708
6030021456747144832,256.4937575342195,-28.39502187306201,10.0086458059851,20.3425,1.5976391,21.108953,19.511314,15.34437728844107
2029853191089179392,301.62454309047985,30.53077090914615,10.008654817341155,20.801653,1.9802532,21.417143,19.43689,15.80353146522064
3124889084971973632,93.68513534739016,3.00277850865412,10.008664081803573,14.822562,2.5630808,16.223158,13.660077,9.82444278461974
5931791534623556992,243.63881948468187,-54.689938378551254,10.008664544069958,20.274061,-0.005783081,18.914057,18.91984,15.27594187020324
4144936945866999168,268.2561926799171,-16.448483752553674,10.008669454778323,18.427748,1.8127995,18.86218,17.049381,13.42962945906411
4344939141708402944,242.8167828630168,-10.20726059426012,10.008669918466294,13.210784,2.1123018,14.286233,12.173931,8.212665791660084
4584895253688323456,275.78034489541176,25.92234673926227,10.008672736754791,15.536198,2.591299,16.953602,14.362303,10.538080107031902
5311233562717311872,135.87265667401448,-54.34305565889785,10.008708875777641,20.608765,1.3828182,20.350573,18.967754,15.61065493379081
1370562929313198720,234.34288807178262,32.94509001959694,10.008713118651215,18.77051,3.479145,20.831831,17.352686,13.772400925728363
2412048793006254464,347.5166629930716,-13.296437327191441,10.008724975276097,15.271949,2.4929256,16.621702,14.128777,10.273842592662321
5932474193879238784,242.1299813957827,-54.94594289560544,10.00873857899297,20.315441,2.2767792,20.726427,18.449648,15.317337861294488
3587571996074351616,177.12085129869445,-10.30278092766889,10.008745785896537,9.089824,0.6920929,9.353121,8.661028,4.0917220161343515
4285410963716869632,281.4629907677007,6.040680306897794,10.008750730921866,20.363018,2.3306313,21.019371,18.68874,15.364917402043709
4107752527778394368,259.3596806641716,-27.94823605498713,10.008768752877035,20.184475,2.0231647,20.008188,17.985023,15.186378221216184
5819087602638810752,238.63689768078234,-70.53095116650924,10.008773623671757,19.031712,1.5367222,19.455574,17.918852,14.033615911269703
1816651117584200832,306.8666506110716,19.76694452127038,10.008783394914214,15.244834,2.4774446,16.58412,14.106675,10.246740399065942
2452841219857158272,27.071969570813785,-14.915105720159048,10.00879478973079,16.885878,0.052085876,16.920837,16.868752,11.887786534271003
1824519566433130240,295.3519639474528,19.401859513717397,10.008796791415952,20.606943,1.8826847,21.424385,19.5417,15.608852489789665
2011907580771393024,359.7756911749689,61.38748562456682,10.008798081152074,15.479324,2.6457663,16.54038,13.894614,10.481233979933286
3123444464131479680,96.42246952466652,1.1511554870614824,10.008799344493443,9.455704,0.91419697,9.825037,8.91084,4.4576136485544655
4145903897593704576,272.22144137951,-15.685071030182865,10.00880476566142,20.309217,2.621376,21.194921,18.573545,15.311128542362244
1365388421435785856,262.08702857239655,48.16261872404997,10.008809089270796,14.725202,2.3347435,15.963117,13.628373,9.727113634143528
2298670967881787136,318.2942100672882,82.11046825000624,10.008809660188566,17.10786,3.0267668,18.887474,15.860707,12.109772716442688
5978090148168986880,255.68777363530793,-34.68237882892184,10.008811973587271,20.205414,1.97579,20.087448,18.111658,15.207326471522443
4260129476241197440,280.4185257949863,-1.6397856917620601,10.008813241336464,19.706247,3.0032768,20.981445,17.978168,14.708160257920834
4318879204324954240,295.546897480298,16.520055478419906,10.008818126947272,19.716127,1.5008068,20.23838,18.737574,14.718041383801282
4794809203293934208,89.24336482368436,-48.50892665260562,10.008831528618305,11.081272,1.1558704,11.565422,10.409552,6.083189020985548
2019660787028320000,291.47495231405907,23.24222820593345,10.008841310107297,20.77762,1.7273159,21.2908,19.563484,15.779539333441292
2092897160591341056,284.6368415288722,36.159147982310365,10.008842309046525,15.07463,2.5100498,16.440039,13.929989,10.076549018245178
3550481689297560192,161.35732383051823,-21.34669675614278,10.00885052275599,9.66207,0.82377625,9.982241,9.158464,4.663991290975745
1029328430482228608,132.54175247078078,53.08077072051052,10.008852421719244,16.25604,2.780261,17.825012,15.044751,11.257962001732794
5851444997188106880,206.49175046500636,-67.0369570161835,10.008854737920267,20.814335,2.096939,21.436153,19.339214,15.816256800509201
2507006534191062144,33.47146621002372,-0.005889315216542661,10.00885769086686,17.6135,3.415804,19.705109,16.289305,12.615423166874034
1340726238185606272,259.59687893257745,38.811716643958505,10.008866278301385,5.709153,1.1362457,6.1969366,5.060691,0.7110776102219152
4035942907916450176,272.24723020972283,-39.06624255455659,10.00887114809412,19.904825,1.1366615,19.771921,18.63526,14.906750701964254
4086834628261778688,283.0895541105379,-18.076115241498496,10.00888387493607,19.627441,1.3218842,19.386894,18.06501,14.62936965879037
5864192387106858112,204.34782835126654,-64.12685821902086,10.008883896668895,12.658272,1.8881922,13.411879,11.523686,7.660200046806185
6775259752084731904,315.9015062731585,-37.4392697348042,10.008886115047662,20.941208,1.4365559,21.061066,19.62451,15.943136624284797
5971667419645816576,253.12272873002362,-36.46434072577459,10.00889079932985,20.663769,1.596386,20.930195,19.333809,15.665698523128796
4070497225619430912,267.74374791934196,-21.90953544519145,10.008899834081378,20.212212,2.5266151,21.269445,18.74283,15.21414332383274
4312481558462444928,286.232092493348,10.338701320595119,10.008913868131764,20.663221,1.7348385,20.945564,19.210726,15.665156118942363
6051867962431896704,246.8560349369401,-22.2962275085715,10.0089237620299,18.367811,3.572754,20.547626,16.974873,13.369748109210606
5877383782164209152,222.26349544064624,-62.01761703015924,10.008931247666556,20.861864,2.1533527,22.053514,19.900162,15.863802620208984
5876058973826613632,231.17197295340193,-59.34196435904056,10.00893622432846,15.1222925,2.5696325,16.518755,13.949122,10.12423212856271
2611364240799908096,341.0976086742796,-6.822249346561886,10.008949541836595,12.601083,1.6592331,13.393394,11.734161,7.603025301042136
6374213126374047744,302.9535812082495,-71.9458281287971,10.008957843837143,13.402314,2.3174105,14.622146,12.304735,8.404258486463306
5638464647085101440,140.29693069128882,-25.15237788718521,10.008963604330466,17.705858,3.332323,19.708746,16.376423,12.707803780713295
5852046395729177984,210.75854720222847,-65.141897732227,10.008967601502153,20.730703,1.7177429,21.06942,19.351677,15.732649771201618
4118271658553503744,263.912886195103,-21.111430497977963,10.00898217329706,20.287931,2.4160233,19.641739,17.225716,15.289881020968275
5980075900530871040,256.5672091695967,-32.167280686445174,10.0089944531164,20.398193,1.5436573,20.344044,18.800386,15.400145602216814
2194600714848274176,309.1336842576834,60.40611222330507,10.00901435617175,9.482993,0.90917873,9.853119,8.94394,4.48494968676279
2058535704266691328,300.2365865262842,34.41071717466104,10.00902935079447,20.417582,1.7809258,20.892408,19.111483,15.41954137218085
308118827806800000,18.0921264315642,28.527768619490086,10.009034260784766,16.858072,2.8884506,18.513016,15.624565,11.860033160065854
2316669182953527680,5.417089455314775,-31.683732306291937,10.009035966170604,10.697796,1.0115871,11.11816,10.106573,5.699757117087529
4020726285462097792,175.63660737367005,29.815965182952112,10.00904231734133,16.902514,3.0677433,18.705288,15.637545,11.90447613108963
4554271204852193920,260.07676245575954,18.39154069133413,10.009048057366149,18.659552,3.8224068,21.044205,17.221798,13.661515492848858
5952429917592152448,261.3770963195538,-45.052457931638706,10.009049442177673,19.228798,1.3842125,19.434916,18.050703,14.230762085399261
1991667835142259200,351.4326823647252,52.04352314971879,10.009051162924687,19.031593,3.534834,21.112219,17.577385,14.033557868873114
1825825683164582144,296.4904355398554,20.590200039653343,10.009051282859524,20.40352,1.9960403,21.091202,19.095161,15.40548515624562
